"Berkeley Haas School Of Business","Management Of Organizations (MORS)","PhD (F18)","Other"," Other","21 Mar 2018","","","","","","A","21 Mar 2018","Yes I am micro as well!! It is nerve wracking to not hear anything for so long. Perhaps it is taking them a while to process paperwork through the department? In the meantime, we should stay positive :)"
"UC Berkeley Haas School Of Business","Management Of Organizations (MORS)","PhD (F18)","Other"," Other","21 Mar 2018","","","","","","A","21 Mar 2018","Hello to the poster below. I am micro and also interviewed at the end of Feb. If you're micro too, we know each other! Hi! It's hard to figure out if no news = bad or if maybe they're waiting until they hear back from macro acceptances. I'm betting on the former, but not sure what to think."
"Carnegie  Mellon University, Tepper School Of Business","Marketing","PhD (F18)","Rejected"," E-mail","21 Mar 2018","","","","","","U","21 Mar 2018","Rejection email received."
"Texas Tech University (TTU)","Business  (Finance)","PhD (F18)","Wait listed"," E-mail","20 Mar 2018","","","","","","U","20 Mar 2018","2 offers been made. If you got it and decided not to go, please kindly reject it, appreciated it!"
"C.T. Bauer - University Of Houston","Business  (Finance)","PhD (F18)","Other"," E-mail","20 Mar 2018","","","","","","U","20 Mar 2018","Was asked my situation(whether I've decided to go other places). If you have an offer for Univ of Houston and don't want to go, kindly reject it, thank you!"
"UMass Boston","Business Administration","PhD (F18)","Accepted"," E-mail","5 Mar 2018","","","","","","U","20 Mar 2018","Offer letter from POI/track chair. Super stocked!"
"Haas School Of Business, UC Berkeley","Management Of Organizations (MORS)","PhD (F18)","Other"," Other","20 Mar 2018","","","","","","A","20 Mar 2018","To the poster below, I am also waiting for news from the management program. I interviewed at the end of February, but haven't heard anything since! Are you micro or macro?"
"UC Berkeley Haas School Of Business","Management Of Organizations","PhD (F18)","Other"," Other","20 Mar 2018","","","","","","A","20 Mar 2018","Hey, any updates from the management folks? Assuming rejection, but wanted to see what movement there's been."
"The University Of Central Florida","Business  (Finance)","PhD (F18)","Other"," Other","20 Mar 2018","","","","","","O","20 Mar 2018","Has anyone heard back from this department yet?"
"Stevens Institude Of Technology","Business (finance)","PhD (F18)","Accepted"," E-mail","4 Mar 2018","","","","","","","20 Mar 2018",""
"Carnagie Mellon University (CMU) Tepper","Business Administration","PhD (F18)","Rejected"," E-mail","20 Mar 2018","","","","","","U","20 Mar 2018",""
"University Of South Carolina (Darla Moore  School Of Business)","Management","PhD (F18)","Wait listed"," E-mail","16 Mar 2018","","","","","","I","20 Mar 2018",""
"MIT Sloan (Massachusetts Institute Of Technology)","Business  (Finance)","PhD (F18)","Rejected"," E-mail","20 Mar 2018","","","","","","I","20 Mar 2018","As expected. No interview or contact."
"INSEAD","Business  (Finance)","PhD (F18)","Other"," Other","20 Mar 2018","","","","","","I","20 Mar 2018","To the post below: I don't have other offers, unfortunately. I just have a couple of WLs. How about your status? Did you receive any info from this school?"
"University Of North Carolina Chapel Hill","Business (Strategy And Entrepreneurship)","PhD (F18)","Other"," Other","20 Mar 2018","","","","","","O","20 Mar 2018","To the post below: how did you find out that you get accepted? Did you call them? Are you gonna accept the offer? Many thx"
"Virginia Tech","Business Information Systems","PhD (F18)","Wait listed"," E-mail","2 Mar 2018","","","","","","I","20 Mar 2018","Did anyone ever receive the PhD offer from VT?"
"University Of North Carolina (Kenan Flagler Business School)","Business (Strategy And Entrepreneurship)","PhD (F18)","Accepted"," Phone","20 Mar 2018","","","","","","U","20 Mar 2018",""
"INSEAD","Business  (Finance)","PhD (F18)","Other"," E-mail","20 Mar 2018","","","","","","I","20 Mar 2018","To the post below, do you have other offers?"
"INSEAD","Business  (Finance)","PhD (F18)","Wait listed"," E-mail","20 Mar 2018","","","","","","I","20 Mar 2018","Another WL. sigh."
"Georgia Institute Of Technology (Gatech Georgia Tech)","Business Administration","PhD (F18)","Rejected"," E-mail","20 Mar 2018","","","","","","U","20 Mar 2018","If you did not receive any notification of waiting list, that means you are GAME OVER. This is what the coordinator tells me."
"(UGA) University Of Georgia - Terry","Business Administration (Management) Marketing","PhD (F18)","Rejected"," E-mail","20 Mar 2018","","","","","","U","20 Mar 2018",""
"University Of Texas At Austin","Business Analytics","Masters (F18)","Accepted"," E-mail","18 Dec 2017","  4.00","165","166","5.00","","I","20 Mar 2018",""
"Kent State University","Business Administration (finance)","PhD (F18)","Wait listed"," E-mail","19 Mar 2018","","","","","","U","19 Mar 2018","I have received an email from the department coordinator. I am on the waiting list. Is anyone planning to reject the offer?"
"Pennsylvania (Wharton)","Business - Marketing","PhD (F18)","Accepted"," E-mail","10 Feb 2018","","","","","","A","19 Mar 2018","To the poster below, Wharton sent marketing notifications in early February. rnrn3 quant and 3 behavioral. I apologize that nobody updated this earlier."
"(UGA) University Of Georgia - Terry","Business - Marketing (CB)","PhD (F18)","Accepted"," E-mail","5 Feb 2018","","","","","","U","19 Mar 2018","I had an interview on Wednesday, Jan 31, 18 and received an offer of admission on Monday, Feb 05, 18."
"University Of Southern California, Marshall School Of Business","Business - Marketing (CB)","PhD (F18)","Rejected"," E-mail","18 Mar 2018","","","","","","U","19 Mar 2018","I received an email notifying that the decision has been available on youSC portal. 
Remark: I did not receive an interview invitation prior to the decision notification email."
"New York University (NYU Stern)","Business  (Finance)","PhD (F18)","Other"," Other","19 Mar 2018","","","","","","O","19 Mar 2018","Any News??? Thanks a lot!"
"Carnegie Mellon  University (CMU)","Business (marketing - Quant)","PhD (F18)","Other"," Other","19 Mar 2018","","","","","","O","19 Mar 2018","To the poster below, they have sent out their offers in mid Feb, hope this helps."
"Georgia  Institute Of Technology (Gatech Georgia Tech)","Business (quantitative Marketing)","PhD (F18)","Other"," Other","19 Mar 2018","","","","","","U","19 Mar 2018","To the poster below, they have invited candidates in the end of Feb. Hope this helps."
"MICHIGAN STATE","Business Information Systems","PhD (F18)","Rejected"," E-mail","14 Mar 2018","","","","","","","19 Mar 2018",""
"Auburn University","Business (Information Systems)","PhD (F18)","Rejected"," Website","12 Mar 2018","","","","","","","19 Mar 2018",""
"University Of Tennessee Knoxville","Business Analytics","PhD (F18)","Rejected"," E-mail","19 Mar 2018","","","","","","","19 Mar 2018",""
"University Of Wisconsin - Madison","Business - Marketing (CB)","PhD (F18)","Rejected"," E-mail","19 Mar 2018","","","","","","U","19 Mar 2018",""
"Virginia Tech","Business - Marketing, PhD (F18)","PhD (F18)","Other"," Other","19 Mar 2018","","","","","","O","19 Mar 2018","Anybody hear from Virginia tech after interview?"
"Mays Business School, Texas A&M University","Finance","PhD (F18)","Accepted"," Other","18 Mar 2018"," ","0","720","0.00","","I","18 Mar 2018","Yay!"
"Penn State (Pennsylvania State University)","Business  (Finance)","PhD (F18)","Other"," Other","18 Mar 2018","","","","","","U","18 Mar 2018","To the poster below: I will accept the offer. 32K.
Wish you the best! I think one spot left"
"The University Of Arizona","Business (Information Systems)","PhD (F18)","Accepted"," E-mail","18 Mar 2018","","","","","","U","18 Mar 2018",""
"The University Of Southern California, Marshall School Of Business","Business Administration","PhD (F18)","Rejected"," Website","18 Mar 2018","","","","","","U","18 Mar 2018","Email to check application portal. Generic rejection letter was waiting for me..."
"‌Boston College","Business  (Finance)- Finance","PhD (F18)","Other"," Other","18 Mar 2018","","","","","","I","18 Mar 2018","Has anyone heard from the program since the last post?"
"Penn State (Pennsylvania State University)","Business  (Finance)","PhD (F18)","Accepted"," E-mail","9 Mar 2018","","","","","","U","18 Mar 2018",""
"Rutgers Business School","Finance","PhD (F18)","Accepted"," E-mail","15 Mar 2018","","","","","","A","18 Mar 2018","Email from DGS on 3/15, official email 3/16. Full funding. Will likely accept."
"Michigan State University (Broad)","Business (Information Systems)","PhD (F18)","Accepted"," E-mail","17 Mar 2018","","","","","","U","17 Mar 2018",""
"Tilburg","Business(Finance)","PhD (F18)","Rejected"," E-mail","15 Mar 2018","","","","","","I","17 Mar 2018",""
"The University Of Tennessee - Knoxville","Business Administration, Supply Chain Management","PhD (F18)","Other"," Other","17 Mar 2018","","","","","","O","17 Mar 2018","Does anyone receive any updates regarding this program? I have not received any news after submitting my application."
"University Of Minnesota - Twin Cities (UMN)","Business Analytics","Masters (S18)","Accepted"," Website","15 Mar 2018","","","","","","I","17 Mar 2018","I am so happy to be admitted into this competitive program. In addition, I also got about a 25% scholarship off the tuition fee. I am definitely attending UMN even though I also got admission into another institution in the North East (with even a much higher scholarship) with a good reputation, however, the institution is not as highly ranked as UMN and the program is relatively new. I have a graduate degree in quant finance with about 10 years banking and finance industry experience."
"Rady School Of Management","Business Administration (finance)","PhD (F18)","Other"," Other","16 Mar 2018","","","","","","U","16 Mar 2018","I rejected their offer. Good luck!"
"Columbia Business School","Finance","PhD (F18)","Rejected"," E-mail","16 Mar 2018","","","","","","U","16 Mar 2018","Fine... Weeks of waiting for the rej after the first appearance here..."
"University Of Colorado Boulder (CU Boulder)","Business Administration (MBA)","MBA (F18)","Accepted"," E-mail","15 Mar 2018","  3.40","155","159","5.00","","A","16 Mar 2018","offered $28k scholarship"
"University Of Massachusetts - Boston (UMass Boston)","Business Administration","PhD (F18)","Other"," Other","16 Mar 2018","","","","","","A","16 Mar 2018","No updates, anybody hear back from them yet? oh the wait..."
"UNC Kenan-Flagler Business School","Business (Strategy And Entrepreneurship)","PhD (F18)","Other"," Other","16 Mar 2018","","","","","","U","16 Mar 2018","Anybody heard about their final decision? Thanks!"
"GaTech (Georgia Institute Of Technology)","Business Administration, Marketing","PhD (F18)","Other"," Other","16 Mar 2018","","","","","","U","16 Mar 2018","Has anybody heard from them yet? I submitted my application at the end of last year but no updates since then."
"INSEAD","Business  (Finance)","PhD (F18)","Other"," Other","16 Mar 2018","","","","","","I","16 Mar 2018","Any update from INSEAD? couldn't believe no one knows"
"New Jersey Institute Of Technology ( NJIT )","Business Data Science","PhD (F18)","Rejected"," E-mail","13 Mar 2018"," ","160","151","4.00","","I","15 Mar 2018","cu*ulative GPA: 2.8
ME GPA: 3.91

"
"(UGA) University Of Georgia - Terry","Business Administration (Marketing)","PhD (F18)","Rejected"," Website","15 Mar 2018","","","","","","A","15 Mar 2018","Checked my account and decision had been updated to ""denied"""
"INSEAD","Business - Organizational Behavior","PhD (F18)","Rejected"," E-mail","15 Mar 2018","  3.52","166","165","3.50","","I","15 Mar 2018","I sent an email to ask about the status of my application because I have to make a decision about an offer by next week. I was informed that the review and admissions process hasn't finished and will close in mid-April (I believe you should wait for news near that date). They suggested that I should secure the offer I already have. I assume that is a rejection, so I will go another place. Good luck! Enjoy Paris (or Singapore)!  
3a/10r/1w/2p"
"IESE Business School-Barcelona Campus","Management","PhD (F18)","Interview"," E-mail","14 Feb 2018","","","","","","I","15 Mar 2018","Interviewed a month ago but no results yet. Anyone got any news?"
"Michigan Ross Business School","Business Economics And Public Policy","PhD (F18)","Other"," Other","15 Mar 2018","","","","","","I","15 Mar 2018","Has anyone heard back from Ross for Business Economics? I can’t find any info. Thank you!"
"INSEAD","Business Management (strategy)","PhD (S18)","Interview"," E-mail","29 Jan 2018","","","","","","I","15 Mar 2018","what is taking them so long?"
"Columbia Business School GSB","Business Administration (Marketing-Quant)","PhD (F18)","Rejected"," E-mail","14 Mar 2018","","","","","","I","15 Mar 2018",""
"Columbia Business School GSB","Marketing","PhD (F18)","Rejected"," Website","15 Mar 2018","  3.81","164","166","0.00","","U","15 Mar 2018","Email to check portal. The rejection letter was very detailed. Around 825 applicants for 25 available positions. Admission rate was under 3%."
"Georgia State (GSU)","Business  (Finance)","PhD (F18)","Other"," E-mail","15 Mar 2018","","","","","","U","15 Mar 2018","To the poster below: yes, interviewed around mid-Feb, they did not contact me after then. I recently emailed to the program coordinator, and he said I am on the wait list. I suggest that you contact the program for your ranking."
"Stanford GSB","Business Administration - Marketing (Quant)","PhD (F18)","Other"," Other","15 Mar 2018","","","","","","O","15 Mar 2018","Are there any offer holders planning to decline?"
"The University Of Illinois At Urbana-Champaign  UIUC","Business Administration (Management)","PhD (F18)","Other"," Other","14 Mar 2018","","","","","","O","14 Mar 2018","Those who got accepted to the Phd in Strategy at the UIUC College of Business, but do not plan to attend and have better options, could you please inform your decisions asap. Thank you so much!"
"College Of Business - University Of Illinois - Urbana Champaign","Civil  & Environmental Engineering - Transportation Engineering","PhD (F18)","Rejected"," E-mail","14 Mar 2018","","","","","","I","14 Mar 2018","Little bit shocking to be honest. still positive... waiting for good news!
wish me luck!"
"Columbia Business School","Business - Marketing (CB)","PhD (F18)","Rejected"," E-mail","14 Mar 2018","","","","","","A","14 Mar 2018","same as others. profile updated. gee I wonder if...
nope
two paragraphs of ""it's not you, it's us"". how is one supposed to take feedback from this?"
"Erasmus Research Institute Of Management(ERIM)-Erasmus University Rotterdam","Business Analytics And Information Management","PhD (F18)","Rejected"," E-mail","14 Mar 2018","  3.62","149","170","4.00","","I","14 Mar 2018","Standard regret e-mail with lots of regret in it."
"London Business School (LBS)","Economics","PhD (F18)","Rejected"," E-mail","14 Mar 2018"," ","160","167","4.00","","I","14 Mar 2018",""
"Columbia University (Business School)","Business - Marketing (CB)","PhD (F18)","Rejected"," Website","14 Mar 2018","","","","","","U","14 Mar 2018","Received an email that an application update was available. Wonder what other people's letters said?"
"Duke (Fuqua)","Business  (Finance)","PhD (F18)","Other"," Other","14 Mar 2018","","","","","","I","14 Mar 2018","They already made interviews???"
"‌Boston College","Business  (Finance)","PhD (F18)","Accepted"," E-mail","9 Mar 2018","","","","","","U","14 Mar 2018","Ready to work vigorously. Great program, great faculty."
"Hofstra  University","Business Analytics","Masters (F18)","Accepted"," E-mail","14 Mar 2018","","","","","","U","14 Mar 2018","Unofficial email first a few days earlier, then Official Letter of Acceptance today."
"London Business School (LBS)","Economics","PhD (F18)","Rejected"," E-mail","14 Mar 2018"," ","0","160","0.00","","I","14 Mar 2018","1a/1wl/8r/6p"
"London Business School","Business  (Finance)","PhD (F18)","Rejected"," E-mail","14 Mar 2018","","","","","","I","14 Mar 2018","To the poster below: Same here! PhD interview as the title. I thought I got the interview but turned out to be a rejection."
"London Business School (LBS)","Finance","PhD (F18)","Other"," Other","14 Mar 2018","","","","","","U","14 Mar 2018","To the poster below, what time did you receive the rejection? Is there any status update online? Thanks!"
"London Business School (LBS)","Business  (Finance)","PhD (F18)","Rejected"," E-mail","14 Mar 2018","","","","","","I","14 Mar 2018","The title of rejection is PhD interview at London Business School. LOL"
"London Business School (LBS)","Finance","PhD (F18)","Rejected"," E-mail","14 Mar 2018","  3.73","148","170","3.00","","I","14 Mar 2018","They could not even send an appropriate rejection e-mail."
"London Business School (LBS)","(MPhil)- Finance","PhD (F18)","Rejected"," E-mail","14 Mar 2018","","","","","","I","14 Mar 2018",""
"London Business School (LBS)","Economics","PhD (F18)","Rejected"," E-mail","14 Mar 2018"," ","160","166","4.00","","I","14 Mar 2018","Subject of email was ""PhD interview at London Business School"". Was very confused for a couple of seconds when reading I was rejected."
"Georgia State (Robinson)","Business  (Finance)","PhD (F18)","Other"," Other","12 Mar 2018","","","","","","","14 Mar 2018","To the post below on Mar 13 and waitlisted on Mar 12 through email, have you received their interview earlier? Thanks!"
"University Of Minnesota Twin Cities (Carlson)","Information And Decision Sciences(Business Administration)","PhD (F18)","Other"," Other","14 Mar 2018","","","","","","O","14 Mar 2018","To the IDS poster below: were you accepted off the waitlist? First offers had been out a while back, it seems."
"USC Marshall School Of Business","Business Administration (Marketing-Quant)","PhD (F18)","Rejected"," E-mail","13 Mar 2018","","","","","","I","14 Mar 2018",""
"C.T. Bauer - University Of Houston","Business  (Finance)","PhD (F18)","Other"," E-mail","14 Mar 2018","","","","","","U","14 Mar 2018","I was informed that I was on the shortlist, but I declined it since I accepted a better offer. Good luck to others on the shortlist."
"Carnegie  Mellon University (CMU), Heinz College","Information Systems Management (MISM) - Business Intelligence And Data Analytics (BIDA)","Masters (F18)","Accepted"," E-mail","1 Mar 2018","  3.10","163","170","4.00","","U","13 Mar 2018","2 years of working experience"
"Rice Ｕniversity","Business Administration (strategy)","PhD (F18)","Rejected"," Other","10 Mar 2018","","","","","","I","13 Mar 2018","They extended two offers, but I am not on their waitlist."
"Rotman School Of Management, University Of Toronto","Business - Marketing (CB)","PhD (F18)","Rejected"," E-mail","13 Mar 2018","","","","","","A","13 Mar 2018","send an email to check up, since no update on the portal while others have received offers.
""we regret to inform you...""
This was my top school. I worked all year to get a spot here, tailoring my research interests according to the faculty, attending their talks and endless lectures. I'm quite crushed"
"Indiana University (Kelley School Of Business)","Finance","PhD (F18)","Accepted"," E-mail","13 Mar 2018","","","","","","I","13 Mar 2018",""
"Berkeley Haas School Of Business","Finance","PhD (F18)","Other"," Other","13 Mar 2018","","","","","","U","13 Mar 2018","To the poster below, except for your Yale SOM wl, what other offers do you have? I'm not the previous poster."
"University Of Pittsburgh (Katz Graduate School Of Business)","Business Administration (Strategic Management)","PhD (F18)","Other"," Other","13 Mar 2018","","","","","","U","13 Mar 2018","Strategic Management program will accept 3 candidates for Fall 2018. As far as I know, they accelerated the admission process on February for some reasons. Good luck."
"UCSD Rady School Of Management","Business  (Finance)","PhD (F18)","Rejected"," E-mail","13 Mar 2018"," ","167","169","4.00","","I","13 Mar 2018",""
"USC Marshall School Of Business","Management And Organization - Strategic Management","PhD (F18)","Rejected"," E-mail","12 Mar 2018","","","","","","A","13 Mar 2018","Rejected after interviewing. It had been 5 weeks since my interview and I hadn't heard anything so I reached out to a professor at the school for an update."
"Bocconi University","Business Administration And Management","PhD (F18)","Accepted"," E-mail","26 Feb 2018","","","","","","I","13 Mar 2018","Accepted with fees. Saw movement in the list because 2 candidates with fellowship placed better than my position might have declined. Request others who have a better offer to decline early as well. Thanks!"
"Cornell (Johnson)","Business - Marketing (CB)","PhD (F18)","Other"," E-mail","12 Feb 2018","","","","","","I","13 Mar 2018","Haven't received any update thus far after a Skype interview on 02/12/2018..."
"The University Of Iowa (Tippie)","Business  (Finance)","PhD (F18)","Rejected"," E-mail","12 Mar 2018"," ","170","167","4.50","","A","13 Mar 2018",""
"London Business School (LBS)","Finance","PhD (F18)","Other"," Other","13 Mar 2018","","","","","","U","13 Mar 2018","To the acceptance below, when do they ask you to make a decision? I heard it's only 5 days once they send you the offer? I'm still waiting for their reply. Thank you!"
"Isenberg School Of Management University Of Massachusetts Amherst","Business - Marketing (CB)","PhD (F18)","Accepted"," E-mail","16 Feb 2018","","","","","","I","13 Mar 2018",""
"Isenberg School Of Management University Of Massachusetts Amherst","Business - Marketing (CB)","PhD (F18)","Interview"," E-mail","5 Feb 2018","","","","","","I","13 Mar 2018",""
"UCSD (University Of California, San Diego)","Business  (Finance)","PhD (F18)","Rejected"," E-mail","13 Mar 2018","","","","","","I","13 Mar 2018","well, another rejection"
"University Of Cincinnati","Business (finance)","PhD (F18)","Rejected"," E-mail","13 Mar 2018","","","","","","A","13 Mar 2018",""
"Chicago Booth Business School","Economics","PhD (F18)","Other"," Other","13 Mar 2018","","","","","","O","13 Mar 2018","To the posters below, your information does not hold true this year... I have a friend who was only accepted to Booth Econ this year and you can find there are people with similar situation posting days before."
"Booth School Of Business, University Of Chicago","Quant Marketing","PhD (F18)","Wait listed"," E-mail","13 Mar 2018","","","","","","I","13 Mar 2018","People who have received this offer but plan to accept a better admit, please please please decline your Booth offer.Thank you!!"
"Booth School Of Business, University Of Chicago","Economics","PhD (F18)","Other"," Other","13 Mar 2018","","","","","","O","13 Mar 2018","To the poster below, did you say ""student on the admission committee"" ?Do they have students on the committee ??
More importantly, do you have any such info. about the marketing track ?
Please do share!!"
"Georgia State University (Robinson College Of Business)","Business  (Finance)","PhD (F18)","Wait listed"," E-mail","12 Mar 2018","","","","","","U","12 Mar 2018","To the poster below, may I ask if they let you reply by a certain date? Will you accept or decline the offer?"
"Booth School Of Business, University Of Chicago","Economics","PhD (F18)","Other"," Other","12 Mar 2018","","","","","","I","12 Mar 2018","no, they have not released their waitlist. however, based on my conversation with a student in booth admission committee, no one from the first list accepts booth offer, as the first list candidates always have better offers."
"Booth School Of Business, University Of Chicago","(Economics","PhD (F18)","Other"," Other","12 Mar 2018","","","","","","O","12 Mar 2018","to the poster below, were you waitlisted at Booth Econ?"
"Georgia State -Robinson Business","Finance","PhD (F18)","Accepted"," E-mail","9 Mar 2018","","","","","","U","12 Mar 2018",""
"Indiana Bloomington - Kelley","Business Administration (finance)","PhD (F18)","Accepted"," E-mail","12 Mar 2018","","","","","","U","12 Mar 2018",""
"‌Boston College","Business Administration (finance)","PhD (F18)","Rejected"," E-mail","12 Mar 2018","","","","","","U","12 Mar 2018",""
"University Of Alberta","Business - Operations Management","PhD (F18)","Accepted"," E-mail","12 Mar 2018","  3.30","157","167","3.50","","I","12 Mar 2018",""
"Auburn University","Business (Information Systems)","PhD (F18)","Rejected"," E-mail","8 Mar 2018","","","","","","","12 Mar 2018",""
"Degroote School Of Business, McMaster University","(MPhil)- Finance","PhD (F18)","Other"," Other","12 Mar 2018"," ","0","0","0.00","840","U","12 Mar 2018","I am waitlisted. Please decline if you don't want to go there,"
"USC Marshall","Business  (Finance)","PhD (F18)","Rejected"," E-mail","9 Mar 2018"," ","167","169","4.00","","I","12 Mar 2018","Sent an e-mail asking about my status, and got my rejection as an answer. Official letter was displayed on youSC website a couple of days later"
"Arizona State University - Carey School Of Business","Business  (Finance)","PhD (F18)","Other"," Other","12 Mar 2018","","","","","","O","12 Mar 2018","Anyone heard from ASU?"
"Mays Business School, Texas A&M University","Accounting","PhD (F18)","Rejected"," Website","20 Feb 2018","","","","","","U","12 Mar 2018",""
"Jones School Of Business At Rice University","Business Administration (strategy)","PhD (F18)","Wait listed"," E-mail","11 Mar 2018","","","","","","I","12 Mar 2018","Wonder if anyone decide to accept or reject their offer?"
"The University Of Iowa (Tippie)","Business (Operations Management)","PhD (F18)","Other"," E-mail","11 Mar 2018","","","","","","I","11 Mar 2018","To the poster below, have you got any notification regarding admission from operations management department?"
"ีืUniversity Of Central Florida","Business Administration - Management","PhD (F18)","Rejected"," E-mail","5 Mar 2018"," ","151","160","4.00","","I","10 Mar 2018","ME GPA:3.91 and BS GPA: 2.56. No interview
"
"IE Business School","Business (Operations Management)","PhD (F18)","Accepted"," E-mail","7 Mar 2018","  3.20","158","165","3.00","","I","10 Mar 2018",""
"Alberta Business School","Business Operations Management","PhD (F18)","Interview"," E-mail","10 Mar 2018","  3.30","157","167","3.50","","I","10 Mar 2018","Second interview on 6 March."
"NYU Stern (New York University)","Business  (Finance)","PhD (F18)","Other"," E-mail","10 Mar 2018","","","","","","O","10 Mar 2018","Did you receive the invitation? Or just heard from others? Thanks!"
"Booth School Of Business, University Of Chicago","Economics","PhD (F18)","Rejected"," E-mail","9 Mar 2018","","","","","","I","9 Mar 2018",""
"Chicago Booth Business School","Economics","PhD (F18)","Rejected"," E-mail","9 Mar 2018","","","","","","I","9 Mar 2018","expected."
"University Of Oregon (Lundquist College Of Business)","Management","PhD (F18)","Other"," Other","9 Mar 2018","","","","","","","9 Mar 2018","Has anyone heard anything from this program?"
"USC Marshall School Of Business","Management And Organization","PhD (F18)","Other"," Other","9 Mar 2018","","","","","","O","9 Mar 2018","Has any heard back from this program? Thanks!"
"USC Marshall School Of Business","Business Administration, MBA Part Time","Masters (F18)","Accepted"," Phone","9 Mar 2018","","","","","","A","9 Mar 2018",""
"Columbia GSB Business","Phd Management","PhD (F18)","Rejected"," E-mail","8 Mar 2018","","","","","","I","9 Mar 2018","Congratulations to those who got through. Any accepted candidate , can u plz share your profile."
"NYU Stern Business School, Chicago Booth Business School, Northwestern University","(MPhil) Economics","PhD (F18)","Other"," Other","9 Mar 2018","","","","","","U","9 Mar 2018","Has anyone heard back from NYU Stern and Chicago Booth for PhD economics? I have seen a few offers dotted about but wondering whether there is still hope! Likewise, is Northwestern still sending offers?"
"Georgia  Institute Of Technology (Gatech Georgia Tech)","Master Of Science In Business Analytics (MSBA)","Masters (F18)","Wait listed"," E-mail","9 Mar 2018","","","","","","I","9 Mar 2018",""
"Stern NYU","Business  (Finance)","PhD (F18)","Other"," Other","9 Mar 2018","","","","","","O","9 Mar 2018","Did anyone hear back from NYU after their contacts at the end of Feb?"
"Washington University In St Louis (WUSTL)","Business, Operations Management","PhD (F18)","Wait listed"," E-mail","9 Mar 2018","","","","","","U","9 Mar 2018","To the admitted application to the same program: big congrats!! Are you gonna accept it? If not, when do you think you would turn down their offers?"
"London Business School (LBS)","Finance","PhD (F18)","Accepted"," E-mail","9 Mar 2018","","","","","","I","9 Mar 2018","Thrilled to be accepted; this is my favourite programme!"
"Emory - Goizueta Business School","Accounting","PhD (F18)","Accepted"," E-mail","7 Mar 2018","","","","","","I","9 Mar 2018",""
"Tilburg University (CenTER)","Business (marketing)","PhD (F18)","Accepted"," E-mail","8 Mar 2018","","","","","","I","8 Mar 2018","Admitted to the 2nd year of the Reseaech Master Program rn/ 2 international publications (both as the first author)"
"Massachusetts Institute Of Technology (MIT)","Business Analytcis","Masters (F18)","Rejected"," E-mail","8 Mar 2018","","","","","","I","8 Mar 2018",""
"Massachusett Institute Of Technology (MIT) Sloan","Business Analytics","Masters (F18)","Rejected"," E-mail","8 Mar 2018","","","","","","U","8 Mar 2018","Asked to check portal page. Congrats to everyone accepted!"
"MIT Sloan","Business Analytics","Masters (F18)","Rejected"," E-mail","8 Mar 2018","  3.90","161","166","5.00","","A","8 Mar 2018","Interviewed but didn't get in. Disappointed because it was my top choice by far. Will probably go to NYU. 3a/2r/1p"
"University Of Southern California, Marshall School Of Business","Data Science And Operations","PhD (F18)","Interview"," E-mail","22 Feb 2018","","","","","","O","8 Mar 2018","To the post bellow asking if DSO has given out interviews. A group of us were invited to campus interview (03/01) for the statistics track in DSO (but they said they only have 2 openings). Finger-crossed for now..."
"Massechusettes Institute Of Technology (MIT)","Master Of Business Analytics","Masters (F18)","Accepted"," Phone","8 Mar 2018","  3.70","157","168","3.50","","A","8 Mar 2018",""
"MIT Sloan","Business Analytics","Masters (F18)","Accepted"," Phone","8 Mar 2018","  3.96","168","170","4.50","","I","8 Mar 2018","2a/1r/2p"
"The University Of Oklahoma(Norman)","Business - Management","PhD (F18)","Rejected"," E-mail","8 Mar 2018","","","","","","A","8 Mar 2018",""
"UC Berkeley Haas School Of Business","Finance","PhD (F18)","Other"," Other","8 Mar 2018","","","","","","A","8 Mar 2018","To the poster below. Of those offers which one do you think you'll take? (I'm waitlisted at Yale finance)"
"London Business School (LBS)","Finance","PhD (F18)","Wait listed"," Other","8 Mar 2018","","","","","","U","8 Mar 2018","Guys, please share any information you have! Just wonder if anyone has been officially waitlisted after interview. Thank you!!!!!!!"
"Columbia Business School","Finance","PhD (F18)","Wait listed"," Other","8 Mar 2018","","","","","","U","8 Mar 2018","Is there anyone interviewed but who have not received anything yet from CBS Finance? Is there anyone officially waitlisted? Thank you guys so much for the information!"
"The University Of Iowa (Tippie)","Business - Marketing (CB)","PhD (F18)","Wait listed"," E-mail","28 Feb 2018","","","","","","","8 Mar 2018","To applicants who got offers: if you have better options, please let go the offer ASAP. Thank you!"
"UC Berkeley Haas School Of Business","Finance","PhD (F18)","Rejected"," E-mail","7 Mar 2018","  3.93","158","170","5.00","","A","8 Mar 2018","Expected, as I was never interviewed. Final result: admitted to 4 of the top 10 finance (top 10 econ - princeton - yale + ucla) and 1 of the top 10 econ."
"Queens (Canada)","Business (finance)","PhD (F18)","Accepted"," E-mail","26 Feb 2018","","","","","","U","8 Mar 2018","I've just declined the offer. Good luck to those on the waitlist. Best!"
"UTDallas","Business & Management (Operations Management)","PhD (F18)","Wait listed"," E-mail","8 Mar 2018","","","","","","I","8 Mar 2018","Does anybody here is going to reject their offer from UTD?"
"Cornell  University","Business  (Finance)","PhD (F18)","Other"," Other","1 Mar 2018","","","","","","A","8 Mar 2018","To the Cornell offer holder below -- Thanks a lot for your info. Mind me asking what relatively dominant options you have or you are waiting for please? Lol. Thanks again."
