"Univerisity Of Illinois At Urbana Champaign (UIUC)","Civil And Environmental Engineering (Transportation)", Masters (F18),Accepted , E-mail,29 Jan 2018,,,,,,U,6 Feb 2018,""
"Stanford University","Civil And Envinromental Engineering", Masters (F18),Accepted , Other,6 Feb 2018,,,,,,I,6 Feb 2018,"Shoot, the UC Berkeley post was supposed to be Stanford. Got email from UC Berkeley prof as well but not an acceptance. Decisions are being made this week apparently."
"Stanford University","Civil & Environmental Engineering", PhD (F18),Rejected , E-mail,6 Feb 2018 , 3.87,161,169,5.00, n/a,A,6 Feb 2018,""
"UC Berkeley","Civil And Envinromental Engineering", Masters (F18),Accepted , Website,6 Feb 2018,,,,,,I,6 Feb 2018,"Email to check decision letter on website"
"TAMU (Texas A & M University)","Civil Engineering", PhD (F18),Accepted , Website,6 Feb 2018,,,,,,I,6 Feb 2018,"grad GPA 3.8. a prestigious project. no papers. nothing about funding is mentioned."
"Stanford University","Civil And Environmental Engineering, Structural Engineering", Masters (F18),Accepted , Website,6 Feb 2018 , 4.00,158,164,5.00, n/a,I,6 Feb 2018,""
"Standford University","Civil  & Environmental Engineering - Environmental Engineering", Masters (F18),Rejected , E-mail,6 Feb 2018,,,,,,A,6 Feb 2018,""
"(SUNY) University At Buffalo","(Civil) Structural Engineering", Masters (F18),Accepted , E-mail,25 Jan 2018,,,,,,?,6 Feb 2018,"Above average GPA, work experience"
"Purdue University","(Civil) Structural Engineering", PhD (F18),Accepted , E-mail,6 Feb 2018,,,,,,I,6 Feb 2018,""
"(Arizona State University) ASU Tempe","Civil Engineering (Construction Engineering)", Masters (F18),Accepted , E-mail,2 Feb 2018 , 2.50,152,159,3.00, n/a,I,6 Feb 2018,""
"(Arizona State University) ASU Tempe","Civil Engineering ( Geotechnical )", Masters (F18),Accepted , Website,31 Jan 2018,,,,,,U,6 Feb 2018,"No words on funding. Won't go if not funded."
"Tufts Uniiversoty","Civil And Envinromental Engineering", PhD (F18),Accepted , E-mail,5 Feb 2018 , 3.93,144,158,4.00, n/a,I,6 Feb 2018,""
"University Of Michigan, Ann Arbor","Civil And Envinromental Engineering", PhD (F18),Wait listed , E-mail,5 Feb 2018 , 3.70,168,164,5.50, n/a,A,5 Feb 2018,""
"UIUC","Civil Engineering", Masters (F18),Accepted , E-mail,5 Feb 2018 , 3.90,167,164,3.50, n/a,U,5 Feb 2018,""
"Massachusetts Institute Of Technology (MIT)","Civil And Environmental Engineering", PhD (F18),Accepted , Phone,1 Feb 2018 , n/a,170,167,5.00, n/a,A,4 Feb 2018,"Received call from potential PI, official notices to come out within the next 1-2 weeks."
"UC Berkeley","Civil Engineering (Civil Systems)", PhD (F18),Other , Other,3 Feb 2018 , 3.69,156,165,4.50, n/a,U,3 Feb 2018,"Has anyone heard about the PhD decisions for transportation or Civil Systems Engineering?"
"George Mason  University","(Civil) Environmental And Water Resources Engineering", PhD (F18),Accepted , Website,3 Feb 2018,,,,,,A,3 Feb 2018,"Checked website this morning, welcome letter. No email or other information yet"
"Texas A&M (College Station)","(Civil) Structural Engineering", PhD (F18),Rejected , E-mail,4 Jan 2018 , 3.00,145,162,3.00, n/a,A,2 Feb 2018,"""The departmental evaluation of your application indicates that your overall profile is not competitive with other applicants"""
"The University Of Virginia (UVA)","Civil Engineering", Masters (F18),Accepted , E-mail,26 Jan 2018 , 3.61,160,170,4.50, n/a,I,2 Feb 2018,"Full Funding"
"University Of Texas At Austin","Civil Engineering (Sustainable Systems)", Masters (F18),Accepted , Website,1 Feb 2018 , 3.90,168,167,5.00, n/a,A,2 Feb 2018,"Invited earlier in the day to visit, checked the portal later to see I was accepted! No word on funding. High GPA and GRE with some research experience, but from a small school, and no papers. Final intent of PhD. Can't believe it!"
"TAMU (Texas A & M Univercity)","Civil Engineering Transportation", PhD (F18),Rejected , Website,2 Feb 2018,,,,,,I,2 Feb 2018,"Got an invitation to apply from a Prof stating my credentials are excellent.Now rejected saying my profile is not competitive.I think new technique to get money from students.Not at all shocked.Quite expected."
"University Of Texas At Austin (UT Austin)","Civil Engineering", PhD (F18),Accepted , Website,1 Feb 2018 , 3.70,168,164,5.50, n/a,A,2 Feb 2018,""
"Virginia Polytechnic And State University (Virginia Tech)","(Civil) Environmental And Water Resources Engineering", PhD (F18),Accepted , E-mail,2 Feb 2018,,,,,,I,2 Feb 2018,""
"Harran University","Civil Engineering", PhD (F18),Accepted , E-mail,1 Feb 2018,,,,,,U,1 Feb 2018,"3 publications GPA:3.6"
"Virginia Polytechnic And State University (Virginia Tech)","(Civil) Structural Engineering", PhD (F18),Other , E-mail,28 Jan 2018,,,,,,U,1 Feb 2018,"If you will be going to the structural engineering visitation weekend on feb 16th - feb 17, shoot me an email at taye.david44 at gmail.com. Lets look at the possibility of booking hotel together to safe cost"
"Carnagie Mellon University (CMU)","Civil Engineering", PhD (F18),Accepted , E-mail,1 Feb 2018 , 3.90,166,170,5.00, n/a,I,1 Feb 2018,""
"Duke","Civil And Environmental Engineering", PhD (F18),Other , Other,1 Feb 2018,,,,,,I,1 Feb 2018,"Has anyone being invited for interview from the Department of Civil and Environmental Engineering?? Has anyone received decisions from the PhD program in Environmental Engineering? In advance, thanks and good luck!"
"The University Of Colorado Boulder","Civil Engineering (Civil Systems)", Masters (F18),Accepted , E-mail,23 Jan 2018 , 3.90,168,167,5.00, n/a,A,1 Feb 2018,""
"Virginia Polytechnic And State University (Virginia Tech)","(Civil) Environmental And Water Resources Engineering", Masters (F18),Accepted , E-mail,31 Jan 2018 , 3.68,155,159,4.50, n/a,A,31 Jan 2018,"unofficial notification by professor. told funding is in the works and are definitely being pursued. invited to open house"
"Imperial College London","Civil Engineering: Transportation", PhD (F18),Accepted , E-mail,25 Jan 2018,,,,,,U,31 Jan 2018,"Background information for prospective students:Received the Prestigious President's Ph.D. scholarship from Imperial College London. Interview with prospective PhD adviser on 2nd Nov. 2018 and applied on 9th Nov. 2017 (for the first round of this scholarship). The adviser helped me in review/drafting my personal statement to make it stronger for this scholarship. I had proposed a project to him for my PhD research on sustainable design of aircraft and automobile engines which he liked. I have Master of Science (MS) degree in Aerospace Engineering from Georgia Institute of Technology (GT) (GPA 4/4) and Bachelor of Engineering degree in Mechanical Engineering from the University of Mumbai (First Class with Distinction). My publications: all first author, 3 journal (1 undergrad guided research, 2 grad research; 1 grad is guided research published in Physics of Fluids and other grad is my article as solo author), 4 conference papers (1 undergrad guided research, 3 grad; 1 grad guided research and 2 grad as solo author), 1 patent (single inventor, I actually crowd-funded this project for funding it completely)."
"The University Of Missouri Columbia","Civil Engineering", PhD (F18),Accepted , E-mail,6 Jan 2018,,,,,,A,31 Jan 2018,"domestic app with international credentials. no funding details"
"Carnegie Mellon University (CMU)","(Civil) Environmental And Water Resources Engineering", Other (F18),Accepted , E-mail,29 Jan 2018 , 3.68,155,159,4.50, n/a,A,30 Jan 2018,"notified by department head. applied and accepted to MS program with full tuition funding, but offered admittance into Direct Entry PhD program with full funding and stipend as well."
"McGill University (Montreal, Canada)","Civil Engineering ( Structural)", Masters (F18),Other , Other,30 Jan 2018,,,,,,I,30 Jan 2018,"Has anyone received any notification from the department regarding matriculation into graduate program?"
"Virginia Polytechnic And State University (Virginia Tech)","Civil And Environmental Engineering  (Environmental)", PhD (F18),Accepted , E-mail,24 Jan 2018,,,,,,A,30 Jan 2018,"Emailed about visit and by prof unofficially"
"University Of Michigan, Ann Arbor","Civil  & Environmental Engineering - Environmental Engineering", PhD (F18),Accepted , E-mail,25 Jan 2018 , 3.75,161,161,5.50, n/a,A,30 Jan 2018,"Informally notified by PI before department email."
"Virginia Polytechnic Institute And State University","Civil  & Environmental Engineering (water Resources)", PhD (F18),Accepted , Website,19 Jan 2018 , 3.75,161,161,5.50, n/a,A,30 Jan 2018,""
"McCormick Northwestern University","Civil  & Environmental Engineering - Environmental Engineering", PhD (F18),Accepted , E-mail,17 Jan 2018 , 3.75,161,161,5.50, n/a,A,30 Jan 2018,"No interview. Received positive feedback via email the day the application window closed."
"Virgina Tech","(Civil) Structural Engineering", PhD (F18),Other , E-mail,30 Jan 2018,,,,,,U,30 Jan 2018,"Invited for graduate recruitment weekend"
"Pennsylvania State Univerisity","Civil And Environmental Engineering", PhD (F18),Rejected , E-mail,29 Jan 2018,,,,,,I,29 Jan 2018,""
"Penn State Univ (PSU) University Park","(Civil) Environmental And Water Resources Engineering", PhD (F18),Rejected , E-mail,29 Jan 2018 , 3.40,147,164,3.00, n/a,I,29 Jan 2018,"8 publications, 2 top journal, 5 research projects

Graduate GPA 3.74/4.0"
"Virginia Polytechnic And State University (Virginia Tech)","Civil Engineering ( Structural)", Masters (F18),Accepted , E-mail,27 Jan 2018,,,,,,A,29 Jan 2018,"Unofficially accepted via email from professor."
"University Of Houston","Civil  & Environmental Engineering - Environmental Engineering", PhD (F18),Interview , Phone,29 Jan 2018,,,,,,U,29 Jan 2018,""
"University Of British Columbia (UBC) - Okanagan Campus","Civil Engineering", PhD (F18),Other , Other,28 Jan 2018,,,,,,O,28 Jan 2018,"@who applied to the international doctoral fellowship, I have applied to IDF and still have not heard back from them regarding the nomination. I think they will announce the nominees by Feb 2. Thanks."
"Texas A&M  University (TAMU)","Civil Engineering ( Structural)", Masters (F18),Rejected , Postal Service,28 Jan 2018 , 3.21,162,159,3.50, n/a,A,28 Jan 2018,"Mediocre GPA, Mediocre GRE, Strong LOR not bummed but confused. The University Recruited me."
"Universir Of Southern California (USC)","Civil And Environmental Engineering", PhD (F18),Other , Other,28 Jan 2018,,,,,,O,28 Jan 2018,"Has anyone received the “official” email or dhl package from USC Civil and Environmental Engineering department?"
"Virginia Polytechnic And State University (Virginia Tech)","Civil Engineering  Structural", Masters (F18),Accepted , E-mail,27 Jan 2018 , 3.84,159,148,2.50, n/a,U,27 Jan 2018,"I got an admission from Virginia tech by e mail that is not an official but one of professors sent it to me."
"The University Of Illinois At Urbana-Champaign (UIUC)","Civil Engineering (Transportation)", Masters (F18),Accepted , E-mail,26 Jan 2018 , 3.42,169,168,5.50, n/a,A,26 Jan 2018,""
"Pennsylvania State University (Penn State - University Park)","Civil Engineering Transportation", PhD (F18),Rejected , E-mail,25 Jan 2018 , 8.60,147,156,3.50, n/a,I,26 Jan 2018,""
"University Of Texas At Austin","(Civil) Structural Engineering", Masters (F18),Accepted , E-mail,25 Jan 2018,,,,,,A,26 Jan 2018,""
"NCSU (North Carolina State University)","Civil Engineering", Masters (F18),Rejected , Website,19 Jan 2018 , 3.20,150,161,4.50, n/a,A,25 Jan 2018,"Mediocre stats with two years of research... I guess it wasn't enough"
"Carnegie Mellon University (CMU)","Master Of Science, Civil Engineering", Masters (F18),Accepted , E-mail,25 Jan 2018,,,,,,I,25 Jan 2018,"Decent GPA. Accepted with $5000/semester"
"UCSD (University Of California, San Diego)","(Civil) Structural Engineering", PhD (F18),Accepted , E-mail,25 Jan 2018 , 3.95,163,170,5.00, n/a,A,25 Jan 2018,"Did undergrad here, offer is fully funded!"
"University Of Notre Dame","Department Of Civil And Environmental Engineering And Earth Sciences", PhD (F18),Other , E-mail,25 Jan 2018,,,,,,A,25 Jan 2018,"Invited for official visit by the professor I applied to work with."
"TAMU (Texas A&M University)","(Civil) Environmental And Water Resources Engineering", PhD (F18),Accepted , Website,24 Jan 2018,,,,,,I,25 Jan 2018,"Official letter was uploaded on the website"
"TAMU (Texas A & M University) College Station","Civil Engineering ( Structural)", PhD (F18),Accepted , Website,25 Jan 2018 , 3.40,159,170,4.00, n/a,I,25 Jan 2018,"got the admission letter from the application website. no email, no interview, and no words on funding..."
"Colorado State University","Civil  & Environmental Engineering - Environmental Engineering", Masters (F18),Accepted , E-mail,24 Jan 2018,,,,,,A,24 Jan 2018,"FIRST ACCEPTANCE!! So happy. :)"
"Duke University","Civil And Environmental Engineering", PhD (F18),Other , Other,24 Jan 2018,,,,,,U,24 Jan 2018,"Have someone heard about interviews/decisions from the Department of Civil and Environmental Engineering at Duke? I applied to the PhD program in Environmental Engineering, but I have not received information yet regarding interviews/ decisions."
"Temple University","Civil And Environmental Engineering (Environmental) CEE", PhD (F18),Other , Other,24 Jan 2018,,,,,,U,24 Jan 2018,"My application was complete one month ago, but didn't get any notification. Does anyone hear anything from the department?"
"Univeristy Of Wisconsin-Madison","Civil And Environmental Engineering", PhD (S18),Interview , E-mail,19 Jan 2018,,,,,,A,19 Jan 2018,""
"The University Of Connecticut (UCONN)","Civil Engineering", PhD (F18),Accepted , E-mail,18 Jan 2018,,,,,,?,19 Jan 2018,""
"Penn State (Pennsylvania State University)","Civil And Environmental Engineering", PhD (F18),Other , E-mail,18 Jan 2018,,,,,,A,18 Jan 2018,"Invited to Graduate Student Recruitment event"
"""University Of Washington (Seattle)","Civil And Environmental Engineering", Masters (F18),Other , E-mail,11 Jan 2018,,,,,,A,18 Jan 2018,"Invited to department visit day"
"ีUniversity Of Southern California (USC) - Viterbi School Of Engineering","Civil And Environment Engineering", PhD (F18),Interview , E-mail,15 Jan 2018,,,,,,A,18 Jan 2018,""
"Northwestern McCormick","Civil Engineering (Transportation)", PhD (F18),Accepted , E-mail,17 Jan 2018 , 3.90,166,170,5.00, n/a,I,17 Jan 2018,""
"McCormick Northwestern University","Civil Engineering (Transport & Planning)", PhD (F18),Accepted , E-mail,17 Jan 2018 , n/a,165,154,3.00, n/a,U,17 Jan 2018,"$ 2683 monthly stipend, tuition waiver, $2500 relocation incentive, and health insurance. Also, offer to attend open house in Feb first week in the university and travel/ accommodation expenses will be covered by the department."
"""University Of Washington","Civil And Envinromental Engineering", PhD (F18),Interview , E-mail,11 Jan 2018 , 3.80,165,167,5.50, n/a,A,15 Jan 2018,""
"""University Of Washington (Seattle)","Civil And Environmental Engineering", PhD (F18),Accepted , E-mail,13 Jan 2018 , 3.70,168,164,5.50, n/a,A,13 Jan 2018,"Top Scholar Award"
"""University Of Washington (Seattle)","Civil & Environmental Engineering", PhD (F18),Other , E-mail,11 Jan 2018 , 3.62,163,166,4.50, n/a,A,12 Jan 2018,"Invited to visit day in Feb."
"The University Of Southern California (USC)","Civil Engineering ( Structural)", PhD (F18),Interview , E-mail,4 Jan 2018 , 3.40,170,159,4.00, n/a,I,7 Jan 2018,"Wondering when will the decision be made."
"University Of New South Wales","Civil  & Environmental Engineering - Environmental Engineering", PhD (F18),Wait listed , Website,27 Nov 2017 , 3.82,163,165,5.50, n/a,A,5 Jan 2018,""
"University Of Tehran","(Civil) Environmental And Water Resources Engineering", PhD (F18),Accepted , E-mail,23 Dec 2017,,,,,,I,23 Dec 2017,""
"Columbia University (Fu Foundation School Of Engineering)","Civil Engineering/ Structural Engineering", Masters (S18),Rejected , E-mail,22 Nov 2017 , 3.20,83,69,82,.00 n/a,A,22 Nov 2017,"Undergrad: Civil/Structural Engineering Major, Mechanical Engineering Minor
Job: Full-Time VDC/BIM Coordinator (Previous: Field Engineer)
Extracurriculars: Excellent
Grades/GRE: Poor"
"Oklahoma State University","Civil Engineering (Structural )", PhD (S18),Accepted , E-mail,20 Nov 2017,,,,,,U,21 Nov 2017,"US Masters CGPA of 4.0/4.0, Got admitted for Fall 2018 not Spring (didn't see fall 2018 in the drop down)"
"Univeristy Of Alberta","Civil Engineering ( Geotechnical )", Masters (S18),Rejected , E-mail,20 Nov 2017 , 3.92,156,163,4.50, n/a,I,20 Nov 2017,"Rejected for Fall 2018 semester."
"University Of Nevada - Reno","(Civil) Environmental And Water Resources Engineering", PhD (S18),Other , Other,8 Nov 2017,,,,,,U,8 Nov 2017,"Any idea when the decision will be out?"
"University Of Manitoba","Civil Engineering ( Structural)", Masters (?),Rejected , E-mail,18 Sep 2017,,,,,,I,18 Oct 2017,""
"University Of Alberta","Civil And Environmental Engineering", Masters (S18),Accepted , Website,4 Oct 2017,,,,,,O,4 Oct 2017,"Thesis-based program. Winter intake (January 2018). Local applicant, submitted appl.: Aug 18, 2017."
"McGill University (Montreal, Canada)","Civil Engineering", PhD (S18),Other , Website,1 Oct 2017,,,,,,O,1 Oct 2017,"Application still in review since mid-september. However, I am a local Québec students so the answer will come later."
"Iowa State University (ISU)","Civil Engineering", PhD (S18),Accepted , E-mail,27 Sep 2017,,,,,,I,27 Sep 2017,""
"Calgary","(Civil) Material Engineering", Masters (F17),Rejected , E-mail,11 Aug 2017,,,,,,O,11 Aug 2017,"We regret to inform you that we are unab­le to consider you for admission to our graduate program in the Department of Ci­vil Engineering at the University of Cal­gary for Fall 2017. Our Civil Engineering graduate programs are very competitive and we are only able to accept the most highly qualified ap­plicants in the prog­rams that currently have openings.\\r\\n\\r\\n \\r\\n\\r\\nWe wish you all the best in your future endeavours, and thank you again for appl­ying to the Universi­ty of Calgary.\\r\\n\\r\\n \\r\\n\\r\\nMelissa Peters, MSc\\r\\n\\r\\nGraduate Program Adm­inistrator\\r\\n\\r\\nDepartment of Civil Engineering, ENF 262\\r\\n\\r\\nSchulich School of Engineering\\r\\n\\r\\nUniversity of Calgary\\r\\n\\r\\n2500 University Dr NW, Calgary, AB T2N 1N4 CANADA\\r\\n\\r\\nT: 1.403.220.4816 | F: 1.403.282.7026 | E. civgrad@ucalgary.ca \\r\\n\\r\"
"Calgary","(Civil) Material Engineering", Masters (F17),Rejected , E-mail,11 Aug 2017,,,,,,O,11 Aug 2017,"We regret to inform you that we are unab­le to consider you for admission to our graduate program in the Department of Ci­vil Engineering at the University of Cal­gary for Fall 2017. Our Civil Engineering graduate programs are very competitive and we are only able to accept the most highly qualified ap­plicants in the prog­rams that currently have openings.\r\n\r\n \r\n\r\nWe wish you all the best in your future endeavours, and thank you again for appl­ying to the Universi­ty of Calgary.\r\n\r\n \r\n\r\nMelissa Peters, MSc\r\n\r\nGraduate Program Adm­inistrator\r\n\r\nDepartment of Civil Engineering, ENF 262\r\n\r\nSchulich School of Engineering\r\n\r\nUniversity of Calgary\r\n\r\n2500 University Dr NW, Calgary, AB T2N 1N4 CANADA\r\n\r\nT: 1.403.220.4816 | F: 1.403.282.7026 | E. civgrad@ucalgary.ca \r\n\r\nhttp://schulich.ucal­gary.ca/departments/­civil-engineering\r\n\r\n"
"Calgary","(Civil) Material Engineering", Masters (F17),Rejected , E-mail,11 Aug 2017,,,,,,O,11 Aug 2017,"We regret to inform you that we are unab­le to consider you for admission to our graduate program in the Department of Ci­vil Engineering at the University of Cal­gary for Fall 2017. Our Civil Engineering graduate programs are very competitive and we are only able to accept the most highly qualified ap­plicants in the prog­rams that currently have openings.

 

We wish you all the best in your future endeavours, and thank you again for appl­ying to the Universi­ty of Calgary.

 

Melissa Peters, MSc

Graduate Program Adm­inistrator

Department of Civil Engineering, ENF 262

Schulich School of Engineering

University of Calgary

2500 University Dr NW, Calgary, AB T2N 1N4 CANADA

T: 1.403.220.4816 | F: 1.403.282.7026 | E. civgrad@ucalgary.ca 

http://schulich.ucal­gary.ca/departments/­civil-engineering

"
"North Carolina State University (NCSU)","(Civil) Structural Engineering", Masters (F17),Rejected , Website,8 Aug 2017 , 3.30,0,164,3.50, n/a,I,8 Aug 2017,"OH REALLY?!!! After 8 months! This is the end of my application journey with 7 acceptance and 12 Rejection which was mostly from top 30 universities.
Good Luck everyone and Don't get discouraged."
"NCSU (North Carolina State University)","(Civil) Structural Engineering", Masters (F17),Accepted , E-mail,2 Aug 2017,,,,,,A,6 Aug 2017,""
"North Carolina State","(Civil) Environmental And Water Resources Engineering (Online)", Masters (F17),Other , Other,17 Jul 2017,,,,,,A,17 Jul 2017,"Has anyone heard on any decisions for the distance engineering programs? My deadline was June 25th. I have not yet heard."
"University Of Alberta (UofAlberta)","(Civil) Environmental And Water Resources Engineering", Masters (F17),Rejected , E-mail,4 Jul 2017,,,,,,O,9 Jul 2017,"After 7 months ...    
Re:  Application for Graduate Studies
    Your application for admission to our graduate program has been received and
carefully considered by the Department of Civil and Environmental Engineering.
I regret to inform you that the Department is not able to recommend your admission
to the Faculty of Graduate Studies and Research.
    We receive many applications each year and the Graduate Studies Admissions
Committee takes every effort to evaluate each application objectively for a
limited number of spaces.  Failure to be admitted to our graduate program does
not reflect upon your professional qualifications but rather reflects the intense
competition for graduate positions.  The decision was based on the strong competition
for very few openings. 
    Thank you for your interest in the University of Alberta, and best wishes
for your future career plans. 
 
 Yours sincerely,
 
 N McDonagh for the,
 Associate Chair (Graduate Studies)"
"Texa A&M University (TAMU)","(Civil) Structural Engineering", Masters (F17),Rejected , Website,23 Jun 2017,,,,,,I,23 Jun 2017,"After 7 months and many unanswered emails, they finally let me know I was rejected!"
"Purdue University West Lafayette","(Civil) Material Engineering", PhD (F17),Accepted , E-mail,19 Jun 2017,,,,,,I,20 Jun 2017,""
"University Of Alberta","(Civil) Environmental And Water Resources Engineering", Masters (F17),Other , E-mail,19 Jun 2017,,,,,,O,19 Jun 2017,""
"École Polytechnique Fédérale De Lausanne, EPFL","Civil And Mechanical Engineering", Masters (F17),Other , Other,14 Jun 2017,,,,,,O,14 Jun 2017,"For the poster below. I sent them an email today, and they seemed quite annoyed. They told me ""As indicated in our initial e-mails, the answer is meant to be sent by the end of June."". So no new information. Could be tomorrow, could be in 2 weeks."
"University Of Toronto","Master Of Engineering - Civil", Masters (F17),Accepted , E-mail,8 Jun 2017,,,,,,O,8 Jun 2017,"Applied to the MEng program in Civil (late-April); application submitted in late-May; and accepted via email early-June. Domestic student, undergrad in Engineering from Ontario university, mid-80s average in last two years; five years of professional experience. Two strong references (1 prof/1 academic)."
"University Of Toronto","Civil Engineering M.Eng. Structures", Masters (F17),Rejected , E-mail,8 Jun 2017,,,,,,?,8 Jun 2017,"55 out of over 300 candidates accepted, pretty dissappointed, straight A transcript with numerous coop experience"
"Duke University (Pratt)","(Civil) Structural Engineering", PhD (F17),Accepted , E-mail,25 Mar 2017,,,,,,I,1 Jun 2017,"If anyone is looking for a roommate contact  wadadardebashis89@gmail.com"
"University Of British Columbia (UBC","(Civil) Structural Engineering", Masters (F17),Other , Other,28 May 2017,,,,,,I,28 May 2017,"To the poster who got admit for Masc in structures(civil). Can you please share your profile. Thanks"
"Northwestern University","(Civil) Structural Engineering", Masters (F17),Rejected , E-mail,27 May 2017,,,,,,I,27 May 2017,""
"Technical University Of Munich (TUM)","Civil  & Environmental Engineering - Environmental Engineering", Masters (F17),Accepted , Website,26 May 2017,,,,,,I,27 May 2017,"TOEFL 107/120. 2 years of work experience, no publications. Assistance to several seminars and conferences. No GRE. I was accepted after I took an interview which I think went great, I'm extremely happy!"
"University Of British Columbia (UBC)","(Civil) Structural Engineering", Masters (F17),Rejected , E-mail,27 May 2017,,,,,,O,27 May 2017,""
"The University Of Toronto","Civil Engineering (Structural)", Masters (F17),Accepted , E-mail,27 May 2017,,,,,,?,27 May 2017,"Applied for MEng and recieved MEng. Domestic Applicant."
"University Of California, Los Angeles (UCLA)","(Civil) Structural/Earthquake Engineering", Masters (F17),Accepted , E-mail,20 May 2017,,,,,,I,26 May 2017,""
"The University Of Toronto","(Civil) Structural Engineering (materials)", Masters (F17),Accepted , E-mail,2 May 2017,,,,,,O,22 May 2017,"Domestic Applicant, M.A.Sc Offered"
"University Of North Carolina, Charlotte (UNC Charlotte)","(Civil) Structural Engineering", Masters (F17),Accepted , Website,11 May 2017,,,,,,I,19 May 2017,""
"University Of British Columbia (UBC)","(Civil) Structural Engineering", Masters (F17),Accepted , E-mail,18 May 2017,,,,,,I,18 May 2017,"MASc"
"University Of California, Los Angeles (UCLA)","(Civil) Environmental And Water Resources Engineering", Masters (F17),Rejected , Website,6 May 2017,,,,,,A,16 May 2017,"UCLA is such a joke. I emailed on 5/04 asking for my application fee back if they weren't going to even process my application. Two days later, I got an email telling me to check the website for my results. The rejection letter was dated 5/06. Thanks UCLA, I'll see you on the other side from Berkeley."
"The University Of Toronto","(Civil) Structural Engineering", Masters (F17),Other , Other,9 May 2017,,,,,,O,9 May 2017,"To the poster below, Thank you! All I have received so far is the email from the civil department telling me I've been accepted. I submitted my preliminary acceptance of the offer on Friday but have yet to receive the official offer letter."
"The University Of Toronto","(Civil) Structural Engineering", Other (F17),Other , Other,9 May 2017,,,,,,O,9 May 2017,"To the poster below, congratulations !
Have you received your official letter, or you just notified by e-mail from Civil department ?
Thanks for your reply"
"Stanford","Civil And Envinromental Engineering", PhD (F17),Other , Other,8 May 2017 , n/a,157,167,3.00, n/a,I,8 May 2017,"I sent and email asking for my application status, they answered it's still ""under review"". They also told me the chances to getting accepted at this time are supper low unless I am already in contact with a professor willing to mentor me."
"Stanford University","Civil & Environmental Engineering (CEE) - Atmosphere & Energy", Masters (F17),Rejected , Website,5 May 2017,,,,,,A,5 May 2017,"Never got an email notification. Had to email them (originally requesting my application fee back lol), and an admin told me to check the Apply Web site and view the decision from there."
"The University Of Notre Dame","(Civil) Structural Engineering", PhD (F17),Rejected , E-mail,5 May 2017,,,,,,I,5 May 2017,""
"Notre Dame","(Civil) Structural Engineering", PhD (F17),Rejected , Website,5 May 2017,,,,,,I,5 May 2017,""
"TAMU (Texas A & M University) College Station","Civil Engineering", PhD (F17),Accepted , E-mail,5 May 2017 , n/a,154,166,3.50, n/a,?,5 May 2017,"Accepted to PhD program waiting for the funding info, contact me through wechat:heman335 or email:newmatt221@gmail.com"
"University Of California, Los Angeles (UCLA)","(Civil) Environmental And Water Resources Engineering", Masters (F17),Other , Other,4 May 2017,,,,,,O,4 May 2017,"To the poster below, nope, you're not alone. I'm still technically waiting on their decision. Not that it makes a difference, though. I already sent in my SIR to Berkeley. No use waiting on a school that probably already rejected me."
"The University Of Toronto","(Civil) Structural Engineering", Masters (F17),Accepted , E-mail,4 May 2017,,,,,,I,4 May 2017,"After an interview in March finally received my acceptance to the MASc program."
"UCSD (University Of California, San Diego)","(Civil) Structural Engineering", PhD (F17),Rejected , E-mail,27 Apr 2017,,,,,,I,4 May 2017,""
"Stanford University","(Civil) Structural Engineering", PhD (F17),Rejected , Website,28 Apr 2017,,,,,,I,4 May 2017,""
"JHU (Johns Hopkins University)","(Civil) Structural Engineering", PhD (F17),Rejected , E-mail,2 May 2017,,,,,,I,4 May 2017,""
"Univeristy Of Alberta","(Civil) Structural Engineering", PhD (F17),Accepted , Website,28 Apr 2017,,,,,,I,4 May 2017,"After US travel ban and its effects, RA Fellowship with 2 Scholarships :)"
"Virginia Polytechnic And State University (Virginia Tech)","(Civil) Structural Engineering", PhD (F17),Rejected , E-mail,4 May 2017,,,,,,I,4 May 2017,""
"Purdue University West Lafatette","(Civil) Structural Engineering", Masters (F17),Accepted , E-mail,2 May 2017 , 3.60,151,170,3.50, n/a,I,2 May 2017,"upper GPA : 3.94
finally get admission from Purdue!!!!!!"
"University Of Saskatechewan","Civil Engineering", PhD (F17),Accepted , Website,1 May 2017,,,,,,I,2 May 2017,""
"University Of Florida ( UFL )","(Civil) Structural Engineering (materials)", PhD (F17),Accepted , E-mail,26 Apr 2017,,,,,,I,2 May 2017,""
"Viginia Tech","(Civil) Structural Engineering", PhD (F17),Accepted , E-mail,28 Apr 2017,,,,,,I,2 May 2017,"w/o funding"
"The University Of North Carolina Charlotte","(Civil) Structural Engineering", PhD (F17),Other , Other,29 Apr 2017,,,,,,I,29 Apr 2017,"To the person below who is wait listed for phd Optical...when did you apply? I mean typically when do they start making admission decisions?"
"Duke University","(Civil) Structural Engineering", Masters (F17),Accepted , E-mail,13 Mar 2017 , 3.40,158,160,4.00, n/a,A,29 Apr 2017,"No funding given"
"Rice University","(Civil) Structural Engineering", Masters (F17),Accepted , E-mail,22 Mar 2017 , 3.40,158,160,4.00, n/a,A,29 Apr 2017,"Nothing on funding yet"
"University Of Washington","(Civil) Structural Engineering", Masters (F17),Accepted , E-mail,13 Mar 2017 , 3.40,158,160,4.00, n/a,A,29 Apr 2017,"No funding for me"
