"Drexel  University","Chemical Engineering", PhD (F16),Rejected , Website,8 Apr 2016 , 3.76,151,165,3.00, n/a,I,23 Apr 2016,"Toefl 100, From IUT, Iran"
"Michigan State  University","Chemical Engineering", PhD (F16),Rejected , Website,21 Apr 2016 , 3.76,151,165,3.00, n/a,I,23 Apr 2016,"Toefl: 100 (Sp:20), From IUT, Iran"
"UC Davis (California)","Chemical Engineering", PhD (F16),Rejected , E-mail,12 Apr 2016 , 3.97,150,164,3.00, n/a,I,23 Apr 2016,"From Iran, TOEFL 99, They rejected me due to my TOEFL and GRE scores as they said."
"TAMU (Texas A&M Univercity)","Chemical Engineering", PhD (F16),Rejected , Website,22 Apr 2016 , 3.73,153,165,3.00, n/a,I,22 Apr 2016,"2 1st author pub., 1 co-author pub., TOEFL=94, BS & MS from Asia
No e-mail notification, just check the AIS website, same as the case below."
"University Of Minnesota Twin Cities","Chemical Engineering", PhD (F16),Rejected , E-mail,22 Apr 2016,,,,,,I,22 Apr 2016,""
"University Of Pittsburgh","Chemical Engineering", Masters (F16),Other , Other,22 Apr 2016,,,,,,O,22 Apr 2016,"I meant April 14."
"University Of Pittsburgh","Chemical Engineering", Masters (F16),Other , Other,22 Apr 2016 , n/a,0,165,0.00, n/a,O,22 Apr 2016,"They said that the letters will be out by March 14. Nothing from them as of now. Did you hear back?"
"The University Of Utah","Chemical Engineering", Masters (F16),Other , Other,22 Apr 2016,,,,,,I,22 Apr 2016,"Has anyone heard back? This is my last hope, if you've been admitted and not planning to go please please reject the offer."
"The University Of California, Los Angeles (UCLA)","Chemical Engineering", PhD (F16),Rejected , E-mail,16 Apr 2016 , 3.78,166,166,5.00, n/a,A,22 Apr 2016,"Finally received status at 5am on Saturday, April 16th after most other programs have their deadlines. Did not hear a single peep from UCLA before despite multiple phone and email attempts since submission of application in January. Nobody ever answered the phone number listed for grad app inquiries, went to voicemail after ringing instructing caller to email. Top 5 undergrad, 3 years of research experience. No idea who they even admitted."
"Michigan State (MSU)","Chemical Engineering", PhD (F16),Other , Other,22 Apr 2016,,,,,,I,22 Apr 2016,"To the poster below..I didn't visit their campus. But, I contacted them and they said that  the graduate recruiter has up till April 15 to decide. So, they should have probably sent some decisions after April 15."
"TAMU (Texas A & M University) College Station","Chemical Engineering", PhD (F16),Rejected , Website,22 Apr 2016 , 3.71,146,163,4.00, n/a,I,22 Apr 2016,"1st author paper. TOEFL 90. 10th rejection in a row! Didn't receive any email, just checked the website and found the rejection letter waiting for me."
"Michigan State  University","Chemical Engineering", PhD (F16),Other , Other,21 Apr 2016,,,,,,U,21 Apr 2016,"To the poster asking about MSU, did you go to their campus visit in March? Are you an American or international applicant? I got nothing since the visit"
"Purdue University","Chemical Engineering", PhD (F16),Rejected , E-mail,21 Apr 2016 , 3.73,153,165,3.00, n/a,U,21 Apr 2016,"2 1st author pub., 1 co-author pub., TOEFL=94, BS & MS from Asia"
"University Of California Irvine (UC Irvine)","Chemical Engineering", PhD (F16),Rejected , E-mail,21 Apr 2016,,,,,,I,21 Apr 2016,"had contact with one professor and he promised me to hire me but after apply he did not answer me.
this was the second time applied to this school"
"Michigan State University (MSU)","Chemical Engineering", PhD (F16),Other , Other,21 Apr 2016 , 3.77,157,165,4.00, n/a,O,21 Apr 2016,"has anyone heard from msu after 15 april ?"
"University Of Maryland College Park","Chemical & Biomolecular Engineering", PhD (F16),Rejected , Website,21 Apr 2016 , n/a,152,161,3.50, n/a,I,21 Apr 2016,"Had contact with prospective PI. Due to insufficient funds offered MS but rejected the offer ! Anyways got into much higher ranked school :)"
"ีUniversity Of Maryland - College Park (UMD)","Chemical Engineering", PhD (F16),Rejected , Website,20 Apr 2016 , 3.73,149,163,3.50, n/a,I,21 Apr 2016,""
"University Of Arizona","Chemical Engineering", PhD (F16),Rejected , E-mail,21 Apr 2016 , 3.12,162,161,4.50, n/a,A,21 Apr 2016,"1 year research experience, top 20 undergrad school"
"University Of Massachusetts Lowell (UMass Lowell)","Chemical Engineering", PhD (F16),Accepted , E-mail,21 Apr 2016 , n/a,144,170,3.00, n/a,I,21 Apr 2016,"TA+RA, 18300 $ Stipend"
"Houston University","Chemical And Bio Molecular Engineering", PhD (F16),Rejected , E-mail,21 Apr 2016 , 3.60,148,168,3.00, n/a,I,21 Apr 2016,"email to them and get a rejection letter. For those who have no information about your application decision. There is little chance to get admission letter."
"University Of Kentucky","Chemical Engineering", PhD (F16),Accepted , E-mail,15 Apr 2016,,,,,,I,20 Apr 2016,"After receiving 7 rejections of the 8 schools applied. full tuition waiver, full health insurance, 24k stipend. (4.25/5.0 GPA, 324 GRE, 168 Quant, 109 TOEFL)."
"University Of Minnesota Twin Cities","Chemical & Materials Engineering", PhD (F16),Rejected , E-mail,20 Apr 2016,,,,,,I,20 Apr 2016,""
"NCSU (North Carolina State University)","Chemical Engineering", PhD (F16),Rejected , E-mail,19 Apr 2016 , 3.71,146,163,4.00, n/a,I,19 Apr 2016,"One 1st author paper. TOEFL 90. 9th rejection in a row and 2nd time to be rejected from NCSU!"
"(SUNY) University At Buffalo","Chemical Engineering", PhD (F16),Rejected , E-mail,19 Apr 2016 , 3.10,153,168,3.00, n/a,I,19 Apr 2016,"not expected :( Two ISI papers with IF=4, Toefl = 100"
"University Of Pittsburgh","Chemical Engineering", PhD (F16),Accepted , E-mail,19 Apr 2016 , 3.67,155,161,4.00, n/a,U,19 Apr 2016,"Full Tuition Scholarship + Health Insurance + Annual Stipend of $27,000"
"University Of California, Berkeley","Chemical Engineering", PhD (F16),Rejected , E-mail,17 Feb 2016 , 3.73,153,165,3.00, n/a,U,19 Apr 2016,"2 1st author pub., 1 co-author pub., TOEFL=94, BS & MS from Asia"
"UCLA","Advanced Chemical Engineering", PhD (F16),Rejected , E-mail,16 Apr 2016 , 3.73,153,165,3.00, n/a,U,19 Apr 2016,"2 1st author pub., 1 co-author pub., TOEFL=94, BS & MS from Asia"
"University Of California, Davis (UC Davis)","Chemical Engineering", PhD (F16),Rejected , E-mail,31 Mar 2016 , 3.73,153,165,3.00, n/a,I,19 Apr 2016,"2 1st author pub., 1 co-author pub., TOEFL=94, BS & MS from Asia
Told me that my materials are not complete, kinds of weird. The system check passed and I have checked them lots of times."
"Rice Uniersity","Chemical Engineering", PhD (F16),Rejected , E-mail,8 Mar 2016 , 3.73,153,165,3.00, n/a,I,19 Apr 2016,"2 1st author pub., 1 co-author pub., TOEFL=94, BS & MS from Asia"
"Pennsylvania State University (Penn State PSU)","Chemical Engineering", PhD (F16),Rejected , E-mail,19 Apr 2016 , 3.73,153,165,3.00, n/a,I,19 Apr 2016,"2 1st author pub., 1 co-author pub., TOEFL=94, BS & MS from Asia"
"University Of Minnesota","Chemical Engineering", PhD (F16),Rejected , E-mail,5 Apr 2016 , 3.73,153,165,3.00, n/a,I,19 Apr 2016,"2 1st author pub., 1 co-author pub., TOEFL=94, BS & MS from Asia"
"Penn State (Pennsylvania State University)","Chemical Engineering", PhD (F16),Rejected , E-mail,18 Apr 2016 , 3.71,146,163,4.00, n/a,I,18 Apr 2016,"One 1st author paper. TOEFL 90. One acceptance and 8 rejections till now!"
"Pennsylvania State University ( Penn State)","Chemical Engineering", PhD (F16),Rejected , E-mail,18 Apr 2016 , 3.21,153,168,3.00, n/a,I,18 Apr 2016,"Two ISI papers."
"TAMU (Texas A&M University)","Chemical Engineering", PhD (F16),Accepted , E-mail,4 Feb 2016 , n/a,159,169,4.00, n/a,I,18 Apr 2016,"Would like to start looking for room mates (Indian). email vsunjeev93@gmail.com"
"University Of Minnesota Twin Cities","Chemical Engineering", PhD (F16),Other , Other,18 Apr 2016,,,,,,U,18 Apr 2016,"Has everyone heard from UMN already? Mine is still awaiting decisions. No idea why these schools are being so irresponsible in sending out results."
"TAMU (Texas A & M University) College Station","Biochemical & Chemical Engineering", PhD (F16),Other , Other,18 Apr 2016,,,,,,I,18 Apr 2016,"Has anyone still not heard from TAMU? I am afraid at this late April time, they are going to send only rejections."
"Pennsylvania State University (Penn State - University Park)","Chemical And Biochemical Engineering", PhD (F16),Accepted , E-mail,15 Apr 2016,,,,,,I,18 Apr 2016,"Anyone from india who have also accepted in pennstate, plz contact me at serpiant45@gmail.com."
"Michigan State University(MSU)","Chemical Engineering", PhD (F16),Other , Other,18 Apr 2016 , 3.59,157,165,4.50, n/a,O,18 Apr 2016,"Has anyone heard from MSU lately in April ? Will they be giving any more accepts or are they just delaying the results? Tired of waiting !"
"UCLA","Chemical Engineering", PhD (F16),Rejected , Website,16 Apr 2016,,,,,,U,18 Apr 2016,"All rej. I was almost devastated but decided to reapply next year. This year I will be continue master at my own school. My gpa is low so that's probably why. I really want research so I will be applying for less highly ranked school next year."
"University Of California Los Angeles","Chemical Engineering", PhD (F16),Rejected , E-mail,16 Apr 2016 , 3.50,154,167,4.00, n/a,I,17 Apr 2016,"All rejects so far. And since it is mid april, I have no expectations from the remaining ones. Worked pretty hard to get in at least one of the Universities but I guess it just wasn't enough.

All the best to those who got in :)"
"University Of Connecticut (UConn)","Chemical Engineering", PhD (F16),Accepted , Website,24 Feb 2016 , 3.71,152,170,3.50, n/a,U,17 Apr 2016,"From a top 5 undergraduate Chemical Engineering program. Have worked on two research projects (1 in chemical engineering and 1 in chemistry). Will accept the offer and attend UConn."
"The University Of California, Los Angeles (UCLA)","Chemical Engineering", PhD (F16),Rejected , Website,17 Apr 2016 , 3.94,160,163,4.50, n/a,A,17 Apr 2016,"Took them long enough to respond with an absolutely impersonal form letter. Accepted admission at a top 5 program last week, so not bothered.

Absurd that they'd make you send official transcripts in for the initial application while other programs only need them upon admission."
"Michigan State University","Chemical Engineering", PhD (F16),Other , Other,16 Apr 2016 , 3.59,157,165,4.50, n/a,I,16 Apr 2016,"To the poster below.. Can you please share your profile."
"University Of Houston","Chemical And Biochemical Engineering", PhD (F16),Wait listed , Other,16 Apr 2016,,,,,,I,16 Apr 2016,"It seems that UH ChemE have released their decisions. Why my application is still under review. No admission nor rejection? Do you get any email notifications? Or you checked on the website by yourself?"
"UCLA","Chemical Engineering", PhD (F16),Rejected , E-mail,16 Apr 2016 , 3.70,168,164,5.00, n/a,?,16 Apr 2016,""
"Stanford University","Chemical Engineering", Masters (F16),Rejected , E-mail,16 Apr 2016 , 3.91,153,168,4.00, n/a,I,16 Apr 2016,""
"UC Los Angeles (UCLA)","Chemical Engineering", Masters (F16),Rejected , E-mail,16 Apr 2016 , 3.91,153,168,4.00, n/a,I,16 Apr 2016,""
"Michigan State  University","Chemical Engineering", Masters (F16),Accepted , E-mail,7 Apr 2016,,,,,,I,16 Apr 2016,"Fully funded with Tuition waiver and $22374 stipend a year."
"Houston","Biochemical & Chemical Engineering", PhD (F16),Rejected , Website,12 Apr 2016 , n/a,0,161,0.00, n/a,I,16 Apr 2016,""
"Dartmouth College (Thayer School Of Engineering)","Chemical Engineering", PhD (F16),Accepted , E-mail,8 Apr 2016 , 3.80,160,167,4.50, n/a,U,16 Apr 2016,""
"Houston","Chemical Engineering", PhD (F16),Rejected , Website,15 Apr 2016,,,,,,I,15 Apr 2016,""
"Illinois At Urbana Champaign (UIUC)","Chemical Engineering", PhD (F16),Rejected , E-mail,15 Apr 2016 , 3.50,154,167,4.00, n/a,I,15 Apr 2016,"It is sad that I couldn't get through. All the best to everyone who did :)"
"University Of Michigan, Ann Arbor (Umich)","Chemical Engineering", PhD (F16),Accepted , E-mail,7 Apr 2016 , 3.84,150,170,3.50, n/a,I,15 Apr 2016,"Does anyone from China accepted the PhD or MS Offer/AD from UMich? Please contact me as soon as possble. I hope to find a roommate. My email address is cywysnx@outlook.com"
"Irvine","Chemical Engineering", PhD (F16),Other , Other,14 Apr 2016,,,,,,?,14 Apr 2016,"Called today, if you have not heard back a decision hasn't been made either way yet, but you will get an e-mail once it is (depending on how many students accept by tomorrow I'm assuming)! Sorry, I'm in the same boat so I know how you feel. Best of luck!"
"(SUNY) University At Buffalo","Chemical And Biological Engineering", PhD (F16),Accepted , E-mail,13 Apr 2016 , 3.48,145,162,3.00, n/a,I,14 Apr 2016,"From Sharif University of Technology. Toefl i.B.t:90. 2 ISI papers."
"Rutgers","Chemical Engineering", PhD (F16),Rejected , Website,14 Apr 2016 , 3.26,155,162,2.50, n/a,I,14 Apr 2016,"Didn't receive any notification, checked the website and I was rejected"
"University Of California Irvine (UC Irvine)","Chemical Engineering And Material Science", PhD (F16),Other , Other,14 Apr 2016,,,,,,U,14 Apr 2016,"Did anyone hear back from UCI for PhD application?"
"Ohio State Univ. (OSU)","Chemical Engineering", Masters (F16),Accepted , E-mail,14 Apr 2016 , 3.60,151,170,4.00, n/a,I,14 Apr 2016,"Got an e-mail stating that you have been admitted."
"Lamar University","Chemical Engineering", PhD (F16),Accepted , E-mail,14 Apr 2016,,,,,,U,14 Apr 2016,"pretty much full funding, but I'm still waiting for another school..."
"University Of Houston","Chemical Engineering", PhD (F16),Rejected , Website,13 Apr 2016,,,,,,I,13 Apr 2016,""
"The University Of Houston","Chemical Engineering", PhD (F16),Other , Other,13 Apr 2016,,,,,,I,13 Apr 2016,"coordinator's response: ""Be advised that the committee is completing application decisions. You will be notified by email before the end of the week; regarding your application status. However at this point, if you have another offer, I would suggest you take it."""
"University Of California Davis (UC Davis)","Chemical Engineering", PhD (F16),Rejected , E-mail,13 Apr 2016,,,,,,I,13 Apr 2016,"No additional space available in the graduate program for this admissions cycle."
"Gatech (Georgia Tech)","Advanced Chemical Engineering", PhD (F16),Other , Other,13 Apr 2016,,,,,,I,13 Apr 2016,"To the poster below, call the department to know the exact status. There are chances that you have been rejected and not informed. They did same in my case."
"Georgia  Institute Of Technology (Georgia Tech)","Advanced Chemical Engineering MPhil", PhD (F16),Other , Other,13 Apr 2016 , 3.80,159,169,4.00, n/a,O,13 Apr 2016,"Does anyone know about GaTech ? Will they be anymore offer or are they also delaying the results ? Please reply ? 

Thanks"
"University Of Houston","Chemical Engineering", PhD (F16),Other , Other,13 Apr 2016 , 3.80,159,169,4.00, n/a,I,13 Apr 2016,"To the poster below..Will UH be making any further offers in April or are they just delaying the results ? I aksed them and they said that they will be concluding their admission process on April 12,2016."
"Houston","Chemical Engineering", PhD (F16),Other , Other,13 Apr 2016,,,,,,I,13 Apr 2016,"To the poster below, As far as I know they have accepted a full class of 25 students last year and they had lots of problem about their funding. it is very unexpected that they accept more than this for fall 2016."
"U Of Houston","Chemical Engineering", PhD (F16),Wait listed , E-mail,12 Apr 2016 , 3.46,0,161,0.00, n/a,I,12 Apr 2016,"Probably rejected. I emailed them, and they suggested me to take other offers. :("
"Tulane University","Chemical Engineering", PhD (F16),Rejected , Website,11 Apr 2016 , 3.80,151,167,3.00, n/a,I,12 Apr 2016,"2 courses T.A + 2 strong rec. letters + Undergraduate major : Mechanical Engineering. TOEFL: 94."
"Tulane  University","Chemical And Biomolecular Engineering", PhD (F16),Rejected , Website,11 Apr 2016 , 3.48,145,162,3.00, n/a,I,12 Apr 2016,"Masters GPA: 3.82"
"Tulane  University","Chemical Engineering", PhD (F16),Rejected , Other,11 Apr 2016,,,,,,I,12 Apr 2016,"Saw the generic rejection mail on my portal. I really thought I had a chance......"
"University Of British Columbia (UBC)","Chemical And Biological Engineering", PhD (S16),Other , Other,11 Apr 2016,,,,,,A,11 Apr 2016,"It's been about 10 weeks since the Jan 31st deadline. No word yet. Application status is still 'in progress.' 
There aren't many CHBE people reporting on this site, so I thought I'd put this up as a signpost to others who are limbo both this year and in future years. If you received word, please post so we can gauge whether applications are being processed."
" ีUniversity Of Florida (UFL)","Chemical Engineering", PhD (F16),Wait listed , Phone,11 Apr 2016,,,,,,A,11 Apr 2016,"Called the graduate department and if you have not been notified by now, you are in the waiting list"
"Clemson Uniersity","Chemical Engineering", PhD (F16),Other , E-mail,10 Apr 2016 , n/a,0,161,0.00, n/a,I,10 Apr 2016,"Please decline your offer if you are not willing to attend. Been waitlisted for a long long time. Getting hopeless here :("
"Iowa Sate University","Biochemical & Chemical Engineering", PhD (F16),Wait listed , E-mail,10 Apr 2016 , n/a,0,161,0.00, n/a,I,10 Apr 2016,"Please decline your offer if you are not willing to attend. Been waitlisted for a long long time. Getting hopeless here :("
"The University Of Houston","Biochemical & Chemical Engineering", PhD (F16),Other , E-mail,10 Apr 2016 , n/a,0,161,0.00, n/a,I,10 Apr 2016,"Please decline your offer if you are not willing to attend. Been waitlisted for a long long time. Getting hopeless here :("
"National University Of Sinagpore (NUS)","Chemical & Biochemical Engineering", PhD (F16),Interview , E-mail,27 Feb 2016,,,,,,I,10 Apr 2016,"Interview notification email mentioned 2 interviews - with supervisor & program manager. Has anyone got notification for the second round of interview??"
"Penn State University","Chemical Engineering", PhD (F16),Accepted , E-mail,6 Mar 2016,,,,,,I,9 Apr 2016,"From Iran,"
"University Of Houston","Bioengineering (Chemical And Biomolecular Engineering)", PhD (F16),Other , E-mail,9 Apr 2016 , 3.60,168,315,99,.99 n/a,I,9 Apr 2016,"Please decline this offer if you do not want to this university. My girlfriend is waiting for me in the Houston. Thanks very much! Please, as soon as possible."
"TAMU (Texas A & M University)","Chemical And Biochemical Engineering", PhD (F16),Rejected , Website,5 Apr 2016 , 3.48,145,162,3.00, n/a,I,9 Apr 2016,""
"Stanford","Chemical Engineering", Masters (F16),Rejected , Website,8 Apr 2016 , 3.81,168,159,5.00, n/a,A,9 Apr 2016,""
"Carnagie Mellon University(CMU)","Chemical Engineering", Masters (F16),Accepted , E-mail,1 Apr 2016,,,,,,I,8 Apr 2016,"Group for New CMU admits - www*facebook*com/groups/1042196925839918/"
"Carnagie Mellon University(CMU)","Chemical Engineering", Masters (F16),Accepted , E-mail,1 Apr 2016 , n/a,152,168,3.50, n/a,I,8 Apr 2016,"Group for New CMU admits 

https://www.facebook.com/groups/1042196925839918/"
"Georgia  Institute Of Technology (Georgia Tech)","Chemical Engineering", PhD (F16),Accepted , E-mail,1 Apr 2016,,,,,,I,8 Apr 2016,"Just to the poster below..."
"University Of Maryland, College Park","Chemical Engineering", Masters (F16),Rejected , Website,8 Apr 2016,,,,,,I,8 Apr 2016,""
"GaTech (Georgia Institute Of Technology)","Chemical & Biochemical Engineering", PhD (F16),Other , Other,8 Apr 2016 , 3.90,165,157,4.00, n/a,I,7 Apr 2016,"Has anyone heard back from GaTech in April? Tired of waiting !!"
"University Of Southern California (USC)","Chemical Engineering", Masters (F16),Accepted , Website,7 Apr 2016,,,,,,A,7 Apr 2016,"Honestly did not think I would get in. CSULB undergrad, no publications, 2 NASA internships. Good luck to those still waiting! (Now how am I going to pay for this)"
"Cornell","Chemical Engineering", PhD (F16),Wait listed , E-mail,7 Apr 2016 , n/a,150,169,3.00, n/a,U,7 Apr 2016,"Hello, if anyone holds the offer from Cornell and not be able to attend it, please reject it. Thanks so much!"
"Tufts University","Chemical Engineering", PhD (F16),Wait listed , E-mail,7 Apr 2016 , n/a,150,169,3.00, n/a,U,7 Apr 2016,"Hello, if anyone holds the offer from Tufts and not be able to attend it, please reject it. Thanks so much!"
" University Of South Florida (USF)","Chemical Engineering", PhD (F16),Other , E-mail,17 Mar 2016 , 3.78,151,165,3.00, n/a,I,7 Apr 2016,"Applied for PhD, offered Master (non-thesis) without any fund. However, I should not have M.Sc. in Chem. Eng. that I have!!!! 
No prior faculty contact or approval. So, this department needs supervisor!"
"University Of Alberta","Chemical And Materials Engineering", Masters (F16),Other , E-mail,7 Apr 2016,,,,,,?,7 Apr 2016,"To the post about the U of A, I also applied to Alberta, Chemical and Materials Engineering Department to the MSc degree about 2 months ago. My status on beartracks 'Decision Pending', no notifications through email as well. I have contacted them a month ago, they said that they will tell the results in few weeks. The deadline for international students was on April 1 (Fall semester),so I guess that we should hear from then soon"
"University Of Alberta (U Of A)","Chemical And Materials Engineering", PhD (F16),Other , Other,7 Apr 2016,,,,,,?,7 Apr 2016,"Does anybody get official letter from university? I have not received any notification."
"Tamu (Texas A&M)","Chemical & Biochemical Engineering", PhD (F16),Rejected , Website,7 Apr 2016,,,,,,I,7 Apr 2016,""
"Villanova University","Chemical Engineering", Masters (F16),Accepted , E-mail,17 Feb 2016 , 2.89,162,164,4.00, n/a,A,7 Apr 2016,"All application materials submitted February 8. Email from advisor saying I was recommended for admission with official acceptance email the following day"
"University Of Houston","Chemical & Biomolecular Engineering", Masters (F16),Rejected , E-mail,4 Mar 2016 , 2.89,162,164,4.00, n/a,A,7 Apr 2016,"All application materials submitted February 15. Email to check website"
"Drexel University","Chemical Engineering", Masters (F16),Rejected , E-mail,25 Feb 2016 , 2.89,162,164,4.00, n/a,A,7 Apr 2016,"All application materials submitted February 8. Email to check website"
"Widener University","Chemical Engineering", Masters (F16),Accepted , Postal Service,19 Feb 2016 , 2.89,162,164,4.00, n/a,A,7 Apr 2016,"All application materials submitted February 8"
"Rowan University","Chemical Engineering", Masters (F16),Accepted , E-mail,31 Mar 2016 , 2.89,162,164,4.00, n/a,A,7 Apr 2016,""
"Stevens Institute Of Technology","Chemical Engineering", Masters (F16),Accepted , E-mail,25 Mar 2016 , 2.89,162,164,4.00, n/a,A,7 Apr 2016,"All applications materials submitted February 8 - heard back March 25"
"Texas A And M,College Station","Chemical & Biochemical Engineering", Masters (F16),Rejected , E-mail,6 Apr 2016,,,,,,I,6 Apr 2016,""
"Iowa State University","Chemical Engineering", PhD (F16),Rejected , E-mail,6 Apr 2016 , 3.12,162,161,4.50, n/a,A,6 Apr 2016,"1 yr research experience, top 20 undergrad school"
"Cleveland State","Chemical Engineering", PhD (F16),Accepted , E-mail,6 Apr 2016 , 3.37,144,170,3.00, n/a,I,6 Apr 2016,"Full financial aid. 21000 $. From sharif"
"Iowa State University","Chemical Engineering", PhD (F16),Rejected , E-mail,6 Apr 2016 , 3.37,144,170,3.00, n/a,I,6 Apr 2016,"From sharif. Had contact with one professor."
"The University Of South Carolina","Chemical Engineering", PhD (F16),Rejected , Website,3 Oct 2016 , 3.58,156,168,4.00, n/a,I,6 Apr 2016,"Checked Website and saw that I was rejected. GRE 324, Quant 168, 3.58 GPA."
"Illinois Institute Of Technology","Chemical Engineering", PhD (F16),Other , E-mail,6 Jan 2016 , 3.58,156,168,4.00, n/a,I,6 Apr 2016,"Accepted into Masters program without funding. GRE 324, Quant 168, GPA 3.58, No publications."
"NCSU (North Carolina State University)","Chemical Engineering", PhD (F16),Rejected , Website,6 Apr 2016 , 3.58,151,164,3.50, n/a,I,6 Apr 2016,""
"University Of Utah","Chemical Engineering", PhD (F16),Accepted , E-mail,6 Apr 2016 , 3.80,153,162,3.00, n/a,I,6 Apr 2016,"got into WashU.so would go there.Anyone who is waitlisted, all d best!"
"Ohio State (OSU)","Chemical Engineering", Masters (F16),Accepted , E-mail,5 Apr 2016,,,,,,I,6 Apr 2016,""
"Oregon State University","Chemical Engineering", PhD (F16),Rejected , E-mail,6 Apr 2016 , 3.12,162,161,4.50, n/a,A,6 Apr 2016,"1 yr research experience, top 20 undergrad school"
"The University Of Utah","Chemical Engineering", PhD (F16),Accepted , E-mail,6 Apr 2016 , 3.71,146,163,4.00, n/a,I,6 Apr 2016,"1st acceptance with full financial aid after 7 rejections in a row! YAAAAY!!"
"Ohio State Univ. (OSU)","Chemical Engineering", Masters (F16),Accepted , E-mail,5 Apr 2016,,,,,,I,5 Apr 2016,""
"UCI","Chemical Engineering", Masters (F16),Accepted , E-mail,1 Apr 2016,,,,,,A,5 Apr 2016,"1 semester of research, 2 NASA internships. Undergrad at CSULB."
"University Of Minnesota Twin Cities","Chemical Engineering And Materials Science", PhD (F16),Other , Other,5 Apr 2016,,,,,,O,5 Apr 2016,"To below post, is the web site they sent official application site? or other site? My status is still awaiting program decision."
"McMaster Univeresity","Chemical Engineering", PhD (F16),Other , Other,4 Apr 2016,,,,,,I,4 Apr 2016,"to the mcmaster chemical engineering post below: 
would u plz share your scores?"
"Virginia Polytechnic Institute (Virginia Tech)","Chemical Engineering", PhD (F16),Wait listed , Other,4 Apr 2016,,,,,,I,4 Apr 2016,"Just sent an e-mail to ask about my application status and the reply was : "" A decision has not been made on your application at this time.  We have made our first round of offers and depending on the number of acceptances, we may or may not be able to accept more students.  The  deadline for their reply is April 15."" Those who have received an offer please decline this offer if you have other offers and give me the chance. Thanks :)"
"GaTech (Georgia Institute Of Technology)","Chemical And Biomolecular Engineering", PhD (F16),Rejected , Other,4 Apr 2016 , 3.70,150,167,3.50, n/a,I,4 Apr 2016,"They didnt care to send an e-mail. I mailed to the grad  office assistant and she sent me one line mail ""Your application has been declined."" very professional indeed."
"NCSU (North Carolina State University)","Chemical & Biochemical Engineering", PhD (F16),Rejected , Website,30 Mar 2016 , 3.32,152,167,3.50, n/a,I,4 Apr 2016,""
"Ohio State University","Chemical Engineering", PhD (F16),Rejected , E-mail,10 Mar 2016 , 3.97,150,164,3.00, n/a,I,3 Apr 2016,"From Iran, TOEFL 99"
"Penn State (PSU)","Chemical Engineering", PhD (F16),Accepted , E-mail,6 Mar 2016,,,,,,I,2 Apr 2016,"From Iran"
"University Of Kentucky, Lexington","Chemical Engineering", PhD (F16),Wait listed , E-mail,17 Mar 2016 , 3.34,145,162,3.00, n/a,I,2 Apr 2016,"Please reject your offer asap if you do not want to go to the university of Kentucky. give me a chance of admission"
"Georgia  Institute Of Technology (Gatech Georgia Tech)","Chemical And Biochemical Engineering", PhD (F16),Other , Website,2 Apr 2016,,,,,,I,2 Apr 2016,"My application status is still To Dept For Review. So far, I haven't heard back from Gatach, Texas A&M, NC State, and UCLA. I'm tired of waiting."
"Georgia  Institute Of Technology (Georgia Tech)","Biochemical & Chemical Engineering", PhD (F16),Other , Website,2 Apr 2016,,,,,,I,2 Apr 2016,"my status is still ""submitted"" on website. Is it a good sign or bad sign? I didnt any notice from gt."
"Nebraska Lincoln","Chemical Engineering", PhD (F16),Other , E-mail,1 Apr 2016,,,,,,I,2 Apr 2016,"Status changed to final decision has been made"
"University Of Houston","Chemical & Biochemical Engineering", PhD (F16),Wait listed , Other,2 Apr 2016 , 3.80,160,170,5.00, n/a,U,2 Apr 2016,"For those who got offer but not planning to attend UH ChemE, please decline your offer. There are lots of people are wait listed."
"Georgia  Institute Of Technology (Gatech Georgia Tech)","Chemical And Biomolecular Engineering", PhD (F16),Rejected , Other,2 Apr 2016 , n/a,154,170,4.00, n/a,I,1 Apr 2016,"Didn't send a notification. Checked on the online application."
"Georgia Insititute Of Technology (Georgia Tech)","Chemical Engineering", Masters (F16),Rejected , Other,1 Apr 2016,,,,,,I,1 Apr 2016,""
"Georgia  Institute Of Technology (Gatech Georgia Tech)","Chemical Engineering", PhD (F16),Rejected , Website,1 Apr 2016 , n/a,160,167,3.00, n/a,I,1 Apr 2016,"didn't notify by email, either. Duck"
"Gatech (Georgia Tech)","Chemical Engineering", Masters (F16),Rejected , Website,1 Apr 2016 , 3.50,159,168,4.00, n/a,U,1 Apr 2016,"1 publication, didn't even notify me through mail."
"University Of Houston (UH)","Chemical Engineering", PhD (F16),Other , Other,1 Apr 2016,,,,,,I,1 Apr 2016,"anyone do not want to attend university of houston, PLEASE reject your offer. thanks!"
"Gatech (Georgia Tech)","Chemical Engineering", Masters (F16),Other , Other,31 Mar 2016,,,,,,U,31 Mar 2016,"Has anyone received notification about their status? I'm waiting for the result and feels like I got rejected...happy to talk zyyucla@gmail.com"
"University Of Michigan, Ann Arbor","Chemical Engineering", PhD (F16),Accepted , Phone,31 Mar 2016,,,,,,A,31 Mar 2016,""
"Purdue West Lafayette","Chemical Engineering", PhD (F16),Other , Other,31 Mar 2016,,,,,,I,31 Mar 2016,"To the poster below: Nope not received any emails, status not updated on website either. Am thinking of emailing them to ask."
